analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,m,criterion,eligible,leading_eigenvalue_curve,pilot_gcv_curve,moment_residual_curve,update_norm_curve,valid_curve,basis_condition_curve,design_condition_curve,krylov_log10_column_norm_curve,orthogonality_defect_curve
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,47,26.275808767070576,True,,,,,True,4503599627370496.0,4503599627370496.0,-71.63688864218206,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,48,26.28756758023138,True,,,,,True,4503599627370496.0,4503599627370496.0,-73.22709002899555,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,49,27.21637095327117,True,,,,,True,4503599627370496.0,4503599627370496.0,-74.81729141580904,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,50,25.530702117128264,True,,,,,True,4503599627370496.0,4503599627370496.0,-76.40749280262251,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,51,25.27463227606754,True,,,,,True,4503599627370496.0,4503599627370496.0,-77.997694189436,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,52,25.39661217531658,True,,,,,True,4503599627370496.0,4503599627370496.0,-79.5878955762495,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,53,27.031731413745803,True,,,,,True,4503599627370496.0,4503599627370496.0,-81.17809696306297,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,54,26.20552937679884,True,,,,,True,4503599627370496.0,4503599627370496.0,-82.76829834987646,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,55,26.348161612349603,True,,,,,True,4503599627370496.0,4503599627370496.0,-84.35849973668994,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,56,26.203232100172265,True,,,,,True,4503599627370496.0,4503599627370496.0,-85.94870112350343,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,57,25.807986375466474,True,,,,,True,4503599627370496.0,4503599627370496.0,-87.53890251031692,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,58,101.31382817022373,True,,,,,True,4503599627370496.0,4503599627370496.0,-89.12910389713039,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,59,25.84482278177909,True,,,,,True,4503599627370496.0,4503599627370496.0,-90.71930528394388,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,60,26.195600995496928,True,,,,,True,4503599627370496.0,4503599627370496.0,-92.30950667075737,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,61,27.020939341083388,True,,,,,True,4503599627370496.0,4503599627370496.0,-93.89970805757085,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,62,25.531709882946863,True,,,,,True,4503599627370496.0,4503599627370496.0,-95.48990944438434,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,63,25.480322168207262,True,,,,,True,4503599627370496.0,4503599627370496.0,-97.08011083119781,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,64,24.972477411385473,True,,,,,True,4503599627370496.0,4503599627370496.0,-98.6703122180113,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,65,26.1727956380755,True,,,,,True,4503599627370496.0,4503599627370496.0,-100.2605136048248,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,66,26.003642859779763,True,,,,,True,4503599627370496.0,4503599627370496.0,-101.85071499163827,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,67,27.195544826051492,True,,,,,True,4503599627370496.0,4503599627370496.0,-103.44091637845176,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,68,25.967771483567258,True,,,,,True,4503599627370496.0,4503599627370496.0,-105.03111776526524,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,69,26.016499497255456,True,,,,,True,4503599627370496.0,4503599627370496.0,-106.62131915207873,
