analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,status,error_type,error_message,selected_components,criterion_name,runtime_seconds,intercept,numerical_positive_rank,eigenvalue_threshold,pilot_components,threshold,threshold_reached,sigma2,moment_residual_m0,effective_dimension,selected_beyond_effective_dimension,selected_at_cap,path_cap,processed_grid_size,shared_fpcr_path_seconds,training_rmse,training_bias,coefficient_norm,coefficient_max_abs,prediction_finite,inner_fold_failures,inner_error_messages,selected_basis_condition,selected_design_condition,instability_flag,inner_effective_dimension_min,inner_effective_dimension_max,rank_breakdown,selected_orthogonality_defect,selected_eigenvalue,selected_spectral_condition
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,1,development_combined,Raw FPLS,ok,,,14,inner_cv_mse,0.27964591601630673,131.19959174612276,,,,,,,,70.0,,False,70,650,,4.417337581169713,3.9170945689338856e-14,21385.480580986125,3039.71988594532,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,1,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.30157233407953754,134.74466369912102,,,,,,,,70.0,,False,70,650,,4.427107906525758,3.9170945689338856e-14,21445.81556038213,3047.1789569599837,True,0.0,,1.0000000000000007,12.583811123147392,False,70.0,70.0,False,3.5846094690926687e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,1,development_combined,FPCR,ok,,,7,response_gcv,0.03982404206180945,129.133324734545,155.0,3.716986357279644e-15,,,,,,,,False,70,650,0.038791917031630874,4.73419062469578,4.099285014000578e-14,21037.85426177402,2869.2122549772284,True,,,,,,,,,,0.00013378768119417606,192.49580005214005
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,2,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03883099998347461,172.1195506511494,155.0,3.562478276801158e-15,70.0,0.17712377323380987,True,7.233956508860459,1.3125883970879202,70.0,False,False,70,650,0.030151000013574958,5.6414347793775645,6.139817998747532e-14,18347.85892448901,2749.382732739871,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,2,development_combined,Raw FPLS,ok,,,58,inner_cv_mse,0.2814222919405438,138.2857062086162,,,,,,,,70.0,,False,70,650,,3.973282692300707,7.943503404907786e-14,21692.137511784815,2908.6764903366566,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,2,development_combined,Arnoldi FPLS,ok,,,6,inner_cv_mse,0.2943209999939427,125.15452297568308,,,,,,,,70.0,,False,70,650,,3.663219173119372,7.907065315894448e-14,22829.422044069066,3282.511281231025,True,0.0,,1.0000000000000007,19.63134567426777,False,70.0,70.0,False,4.794766493651255e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,2,development_combined,FPCR,ok,,,57,response_gcv,0.030983750068116933,75.70571027172123,155.0,3.562478276801158e-15,,,,,,,,False,70,650,0.030151000013574958,2.7766241935320544,3.297647055707132e-14,55124.0563707314,15314.269021917662,True,,,,,,,,,,4.483862377205291e-07,55048.611391822466
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,3,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03851854195818305,153.1738687057838,155.0,3.925711341940292e-15,70.0,0.21928962299068813,True,10.469063268453755,1.619307235408286,70.0,False,False,70,650,0.02981149998959154,5.819092194873711,9.200617475867964e-14,18640.835143322798,2854.2346196184108,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,3,development_combined,Raw FPLS,ok,,,6,inner_cv_mse,0.23969808500260115,132.69840848465384,,,,,,,,70.0,,False,70,650,,4.654546541744555,1.1168274282588241e-13,21436.93027710407,2973.2454026937485,True,0.0,,846791272.1826216,13899657819.384254,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,3,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.2526760410401039,133.65948346346607,,,,,,,,70.0,,False,70,650,,4.65343206493624,1.1150055238081572e-13,21467.46549460135,2972.8219390202366,True,0.0,,1.0000000000000004,12.677209840926855,False,70.0,70.0,False,4.536741367806068e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,3,development_combined,FPCR,ok,,,12,response_gcv,0.030622249993029982,134.7088797973555,155.0,3.925711341940292e-15,,,,,,,,False,70,650,0.02981149998959154,4.8160717381806295,1.1824159884828335e-13,21564.599523203964,2786.9365859354616,True,,,,,,,,,,5.4190558747216756e-05,501.9276858850782
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,4,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03937112499261275,165.7555559668697,155.0,3.629290525237325e-15,70.0,0.18969167593335587,True,8.297400109178062,1.4924746091133894,70.0,False,False,70,650,0.030245999980252236,5.761008043705799,4.4454468596272935e-14,18698.021358966264,2843.93211124294,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,4,development_combined,Raw FPLS,ok,,,57,inner_cv_mse,0.24511624895967543,102.9277866143011,,,,,,,,70.0,,False,70,650,,4.277757851999472,5.119551506374055e-14,22179.04504071259,3143.785001575947,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,4,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.2580523739452474,99.24318475833545,,,,,,,,70.0,,False,70,650,,4.260117218733678,5.2288657734140703e-14,21969.36825199593,3125.4726275546655,True,0.0,,1.0000000000000004,12.993828071047835,False,70.0,70.0,False,4.580812072102887e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,4,development_combined,FPCR,ok,,,44,response_gcv,0.031074457976501435,-22.28693637888611,155.0,3.629290525237325e-15,,,,,,,,False,70,650,0.030245999980252236,3.3614419055050226,2.3684757858670007e-14,31342.66567008738,9075.253900339312,True,,,,,,,,,,3.6611697309799382e-06,6868.284711040137
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,5,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03792820801027119,101.84125559604924,155.0,3.3633394596175342e-15,70.0,0.19283822521247565,True,9.043260142972402,1.3952791976103927,70.0,False,False,70,650,0.029391332995146513,5.166035531886869,6.850360734507632e-14,19723.681240077447,3043.9398126088126,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,5,development_combined,Raw FPLS,ok,,,15,inner_cv_mse,0.23224799911258742,112.59509314615038,,,,,,,,70.0,,False,70,650,,4.344245290587577,7.65199869280108e-14,21503.1775058146,3190.3703764081,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,5,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.24728233402129263,112.59322548071117,,,,,,,,70.0,,False,70,650,,4.343661160234607,7.815970093361102e-14,21503.87794015772,3190.4075018532726,True,0.0,,1.0000000000000004,11.001464980236598,False,70.0,70.0,False,4.800156896804147e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,4,5,development_combined,FPCR,ok,,,30,response_gcv,0.030202875030227005,86.57735707025832,155.0,3.3633394596175342e-15,,,,,,,,False,70,650,0.029391332995146513,3.9381211579589084,8.726922318694564e-14,24534.42780364224,4238.5425644850775,True,,,,,,,,,,1.6176965805330604e-05,1440.5225229436323
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,1,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03921137598808855,142.1307050874026,155.0,3.830431444413716e-15,70.0,0.18551001537773718,True,7.596913792560629,1.4518246017107315,70.0,False,False,70,650,0.030474792001768947,4.961841653725437,8.198570028001156e-14,20001.205298334804,3010.338988173136,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,1,development_combined,Raw FPLS,ok,,,6,inner_cv_mse,0.30396187398582697,111.64862201768814,,,,,,,,70.0,,False,70,650,,4.023377047002694,1.0931426704001542e-13,22263.379829561338,3202.455388009548,True,0.0,,836524930.3782935,12977595928.91119,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,1,development_combined,Arnoldi FPLS,ok,,,6,inner_cv_mse,0.2662152530392632,81.58111114555655,,,,,,,,70.0,,False,70,650,,3.7371169472670265,1.1350464727654934e-13,23177.73661498802,3306.32182335506,True,0.0,,1.0000000000000007,20.801834401699004,False,70.0,70.0,False,4.940681934690962e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,1,development_combined,FPCR,ok,,,39,response_gcv,0.03128637501504272,57.0764387396367,155.0,3.830431444413716e-15,,,,,,,,False,70,650,0.030474792001768947,3.3201318364202685,1.4666330827868736e-13,27897.81999368185,6370.147525064882,True,,,,,,,,,,7.743496520203362e-06,3427.3385376154833
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,2,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03949583397479728,179.63395685697643,155.0,3.1611155391789843e-15,70.0,0.1923362886180523,True,9.352838182116047,1.405957388325454,70.0,False,False,70,650,0.030822374974377453,5.8322104592824,4.973799150320701e-14,17993.04018751336,2701.258198079192,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,2,development_combined,Raw FPLS,ok,,,41,inner_cv_mse,0.24831420904956758,137.07622950162192,,,,,,,,70.0,,False,70,650,,4.2602263394708375,5.4110562184807627e-14,21523.146465794576,3012.7645054869354,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,2,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.2659326670691371,135.70208081891417,,,,,,,,70.0,,False,70,650,,4.249775212578801,5.4292752629874325e-14,21511.386711811974,3011.5022709110535,True,0.0,,1.0000000000000004,12.011466649016324,False,70.0,70.0,False,5.899961501028649e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,2,development_combined,FPCR,ok,,,18,response_gcv,0.031642124988138676,125.19538878273471,155.0,3.1611155391789843e-15,,,,,,,,False,70,650,0.030822374974377453,4.216324057002681,5.465713352000771e-14,22264.782320536953,2828.9802812127878,True,,,,,,,,,,3.270313280842472e-05,669.7264165305849
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,3,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03823241591453552,153.22243859443697,155.0,3.9123722795467754e-15,70.0,0.20753066540439244,True,9.287046301544018,1.4970248523484877,70.0,False,False,70,650,0.029645165952388197,5.821918414928891,2.6599804979737084e-14,18475.935489530588,2757.108126347884,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,3,development_combined,Raw FPLS,ok,,,67,inner_cv_mse,0.23440533195389435,123.31763490005929,,,,,,,,70.0,,False,70,650,,4.4416036439694615,2.8239518985337316e-14,21441.074567269898,3036.4566952884197,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,3,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.24826595798367634,124.72617716892688,,,,,,,,70.0,,False,70,650,,4.441136426531933,2.7328566760003854e-14,21467.40945584431,3039.9777105402272,True,0.0,,1.0000000000000004,11.502880840014614,False,70.0,70.0,False,4.2751564787335316e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,3,development_combined,FPCR,ok,,,7,response_gcv,0.030438249930739403,116.85593937520677,155.0,3.9123722795467754e-15,,,,,,,,False,70,650,0.029645165952388197,4.785466315491043,3.170113744160447e-14,21050.431755557107,2893.4797701682146,True,,,,,,,,,,0.00010828775725148594,250.32673324822065
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,4,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.0388618329889141,136.07809567789974,155.0,3.620557718761864e-15,70.0,0.1956913436317931,True,8.8406109590031,1.3576678908960507,70.0,False,False,70,650,0.03010224999161437,5.2950106469870475,7.925284360401117e-14,19504.40167074136,2941.7273989343857,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,4,development_combined,Raw FPLS,ok,,,10,inner_cv_mse,0.2452816670993343,123.49853433098063,,,,,,,,70.0,,False,70,650,,4.316945981598044,9.29171269840131e-14,21560.74416537831,2948.7404959201813,True,0.0,,4503599627370496.0,4451541191652270.5,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,4,development_combined,Arnoldi FPLS,ok,,,6,inner_cv_mse,0.25681670691119507,112.47471897166452,,,,,,,,70.0,,False,70,650,,3.950650844341933,9.473903143468003e-14,23247.927118595715,2904.7031117732713,True,0.0,,1.0000000000000007,21.192873708662983,False,70.0,70.0,False,4.528055794772271e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,4,development_combined,FPCR,ok,,,47,response_gcv,0.030920707969926298,108.78088856037003,155.0,3.620557718761864e-15,,,,,,,,False,70,650,0.03010224999161437,3.3368201820361185,6.941455957040979e-14,33052.70958329419,5399.683063924927,True,,,,,,,,,,2.8998522522287976e-06,8650.59584199215
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,5,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03945941699203104,140.70725148833517,155.0,3.688315448169583e-15,70.0,0.21119115548385245,True,10.132985167078255,1.534699031261932,70.0,False,False,70,650,0.03082587500102818,5.777132714620221,4.882703927787355e-14,18716.096306890162,2907.7783844512737,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,5,development_combined,Raw FPLS,ok,,,36,inner_cv_mse,0.24046595994150266,121.0374195076701,,,,,,,,70.0,,False,70,650,,4.638071133853961,6.158037043254201e-14,21381.472828494156,3081.4525348637253,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,5,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.2548181670717895,119.6100445860432,,,,,,,,70.0,,False,70,650,,4.6360352725159935,6.212694176774209e-14,21353.293117078196,3081.050419973707,True,0.0,,1.0000000000000002,12.009901828241988,False,70.0,70.0,False,3.2657176018390155e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,5,5,development_combined,FPCR,ok,,,13,response_gcv,0.03168149996781722,119.48797174313052,155.0,3.688315448169583e-15,,,,,,,,False,70,650,0.03082587500102818,4.741680419378432,6.267351310294217e-14,21538.352520099288,2787.823375580885,True,,,,,,,,,,5.183593346425425e-05,492.996177269607
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03816087596351281,144.63852042263596,155.0,4.091510916324991e-15,70.0,0.20700698426087377,True,8.894670088745121,1.635515644167576,70.0,False,False,70,650,0.029691541974898428,5.769757407336172,7.61556060378774e-14,18006.951348229275,2772.9363330420574,True,,,,,,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,ok,,,10,inner_cv_mse,0.24392899899976328,116.94870982271165,,,,,,,,70.0,,False,70,650,,4.398943770448434,8.58116996264121e-14,21084.756488217045,2962.857088267803,True,0.0,,4503599627370496.0,4447376433765273.0,True,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,1,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.25547558203106746,120.81704565310234,,,,,,,,70.0,,False,70,650,,4.395456695334529,8.799798496721241e-14,21162.085539609147,2961.5965151046466,True,0.0,,1.0000000000000009,13.175245526790304,False,70.0,70.0,False,5.491368737548741e-16,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,1,development_combined,FPCR,ok,,,7,response_gcv,0.0304850839311257,108.33105750907085,155.0,4.091510916324991e-15,,,,,,,,False,70,650,0.029691541974898428,4.749202929120675,9.437465054454665e-14,20696.13066184095,2943.9054211361336,True,,,,,,,,,,0.00013148594824912373,215.6010091807995
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,2,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.039310958003625274,143.12780951707916,155.0,3.71251773703055e-15,68.0,0.22037872062785402,True,10.912234555524625,1.3585011382562693,70.0,False,False,70,650,0.03056704200571403,5.660181933140294,7.633779648294409e-14,18941.148330022883,2814.891612078868,True,,,,,,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,2,development_combined,Raw FPLS,ok,,,64,inner_cv_mse,0.2422632910311222,119.26063869288612,,,,,,,,70.0,,False,70,650,,4.65985007452033,9.656093588534695e-14,21237.98861223706,2904.450886696577,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,2,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.25836541689932346,125.07460174732888,,,,,,,,70.0,,False,70,650,,4.653293769476296,9.801845944588049e-14,21345.602681690736,2910.9853917392693,True,0.0,,1.0000000000000002,12.123836087868337,False,70.0,70.0,False,5.60793449913984e-16,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,2,development_combined,FPCR,ok,,,23,response_gcv,0.0313797919661738,105.70837223449624,155.0,3.71251773703055e-15,,,,,,,,False,70,650,0.03056704200571403,4.418657304073724,7.032551179574325e-14,23345.23875715904,4042.9153843473246,True,,,,,,,,,,2.359502951321868e-05,1090.1705109433678
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,3,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03830633306642994,116.71425399887758,155.0,3.928998009227297e-15,70.0,0.22299058283670967,True,10.63641057113539,1.391943360742741,70.0,False,False,70,650,0.02971258305478841,5.403603006814905,5.95762755368084e-14,19916.79835773185,2881.758099627149,True,,,,,,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,3,development_combined,Raw FPLS,ok,,,47,inner_cv_mse,0.23252004204550758,155.51114762268034,,,,,,,,70.0,,False,70,650,,4.644017617864087,5.97584659818751e-14,21763.935303094444,3072.2302856892347,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,3,development_combined,Arnoldi FPLS,ok,,,4,inner_cv_mse,0.25231079186778516,115.25625941642615,,,,,,,,70.0,,False,70,650,,4.769920404998466,6.066941820720855e-14,21226.481802794173,2981.572618137363,True,0.0,,1.0000000000000004,10.435172331033723,False,70.0,70.0,False,6.700240463888823e-16,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,3,development_combined,FPCR,ok,,,7,response_gcv,0.030522458080668002,119.2681454296233,155.0,3.928998009227297e-15,,,,,,,,False,70,650,0.02971258305478841,4.982690459150771,6.285570354800887e-14,21089.453425923504,3006.4879868897183,True,,,,,,,,,,0.00012980764872880262,209.714250793715
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,4,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.04077112500090152,147.97648079186746,155.0,3.3980864715410475e-15,69.0,0.19644372032913182,True,9.219767048840572,1.2107589801647634,70.0,False,False,70,650,0.031893957988359034,5.5206682571193735,7.14186544661434e-14,19093.38446768079,2798.494686592065,True,,,,,,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,4,development_combined,Raw FPLS,ok,,,17,inner_cv_mse,0.24012799805495888,100.68869408979306,,,,,,,,70.0,,False,70,650,,4.459574514850497,8.726922318694564e-14,21360.89178079724,2998.981513977051,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,4,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.2600322919897735,122.80954852721312,,,,,,,,70.0,,False,70,650,,4.324824796019773,8.927331808267925e-14,21766.65911816865,3035.299247660046,True,0.0,,1.0000000000000002,11.413788119458204,False,70.0,70.0,False,5.156339350634708e-16,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,4,development_combined,FPCR,ok,,,7,response_gcv,0.03271912399213761,114.27576982384352,155.0,3.3980864715410475e-15,,,,,,,,False,70,650,0.031893957988359034,4.567499238740223,9.656093588534695e-14,21504.61940277748,2803.7609668538826,True,,,,,,,,,,0.0001109250035983974,212.25180521221006
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,5,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.03738504205830395,187.1715721662886,155.0,3.0788092419813012e-15,70.0,0.13273771216098795,True,4.720303185812461,1.6434592873785492,70.0,False,False,70,650,0.028913917019963264,5.954463364315034,-1.8219044506669234e-15,17342.385415575907,2825.162739586627,True,,,,,,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,5,development_combined,Raw FPLS,ok,,,51,inner_cv_mse,0.23352295602671802,101.50758455826646,,,,,,,,70.0,,False,70,650,,3.577674156613387,7.834189137867772e-15,21988.229243227077,3328.0023908615112,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,5,development_combined,Arnoldi FPLS,ok,,,8,inner_cv_mse,0.2507966260891408,82.65607330521317,,,,,,,,70.0,,False,70,650,,2.7922625181015577,-4.099285014000578e-14,26250.785261814024,3513.1584485499743,True,0.0,,1.0000000000000009,30.653492695439482,False,70.0,70.0,False,8.309642300610119e-16,,
development_source_contiguous_cv,primary_instrument1_full,primary,1,1,5,development_combined,FPCR,ok,,,46,response_gcv,0.02971141698071733,42.78951522154509,155.0,3.0788092419813012e-15,,,,,,,,False,70,650,0.028913917019963264,2.555225446234485,-9.109522253334618e-14,31536.20233802858,5974.874465820906,True,,,,,,,,,,2.5892247576468554e-06,8238.714407576816
original_split_sensitivity,primary_instrument1_full,primary,1,1,1,validation_split_local,CG-FPLS-code,ok,,,3,discrepancy_moment,0.04419649997726083,191.41338064578304,154.0,4.010848069445847e-15,70.0,0.22460697906105828,True,10.519829811633791,1.8442011075056883,70.0,False,False,70,650,0.03490816697012633,6.956584854088038,2.1453806473272704e-14,17447.165816781267,2721.8119246933447,True,,,,,,,,,,,
original_split_sensitivity,primary_instrument1_full,primary,1,1,1,validation_split_local,Raw FPLS,ok,,,49,inner_cv_mse,0.25018904206808656,104.18887235297831,,,,,,,,70.0,,False,70,650,,4.599494386699643,2.1270440605979774e-14,21891.21201337275,3177.9979730844498,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
original_split_sensitivity,primary_instrument1_full,primary,1,1,1,validation_split_local,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.25792304310016334,121.30719438225033,,,,,,,,70.0,,False,70,650,,4.509751687568034,2.0903708871393915e-14,22233.42141223165,3219.553183041089,True,0.0,,1.0000000000000004,12.121092787585592,False,70.0,70.0,False,3.384066813437898e-16,,
original_split_sensitivity,primary_instrument1_full,primary,1,1,1,validation_split_local,FPCR,ok,,,7,response_gcv,0.03649575001327321,114.7706055953833,154.0,4.010848069445847e-15,,,,,,,,False,70,650,0.03490816697012633,4.818233462429607,2.218726994244442e-14,21867.97766587856,3018.951473319686,True,,,,,,,,,,0.00012685646372085355,219.06350315065245
